Posted,Title,Price,Deets,Address,URL
May 11,"☺ Apartment Home in West Chester, Garages, Private Patio or Balcony",$1500,"
                    1br -
                    754ft",,https://philadelphia.craigslist.org/apa/d/west-chester-apartment-home-in-west/6886523349.html
May 11,Possible Twin Four bedroom finished basement,$950,N/A,Rhawnhurst,https://philadelphia.craigslist.org/apa/d/philadelphia-possible-twin-four-bedroom/6886534992.html
May 11,Great studio available 8/1 at 6 S 43rd Street!,$830,N/A,University city,https://philadelphia.craigslist.org/apa/d/philadelphia-great-studio-available-8-1/6886534708.html
May 11,Open House E PASSYUNK,$2200,"
                    3br -
                ",810 Mountain Street,https://philadelphia.craigslist.org/apa/d/philadelphia-open-house-passyunk/6886532556.html
May 11,Rent to own right in Lawncrest,$800,N/A,Lawncrest,https://philadelphia.craigslist.org/apa/d/philadelphia-rent-to-own-right-in/6886534121.html
May 11,"DREXEL/U PENN 2 Bed 1 Bath w/C/A, Laundry & MORE!! 3407 Wallace St #1",$1250,"
                    2br -
                ",3407 Wallace St > DREXEL > UNIVERSITY CITY,https://philadelphia.craigslist.org/apa/d/philadelphia-drexel-penn-2-bed-1-bath-c/6886533252.html
May 11,Two story home Juniata Park,$700,N/A,Juniata Park,https://philadelphia.craigslist.org/apa/d/philadelphia-two-story-home-juniata-park/6886533211.html
May 11,"ART MUSEUM - 2 bed 1 Ba Bi-Level Apt. w/Roof Deck, Fireplace & MORE!!!",$1600,"
                    2br -
                ",1709 Spring Garden St>ART MUSUEM>FAIRMOUNT,https://philadelphia.craigslist.org/apa/d/philadelphia-art-museum-2-bed-1-ba-bi/6886533123.html
May 11,"Four bedroom, two bathroom Bridesburg",$950,N/A,Bridesburg,https://philadelphia.craigslist.org/apa/d/philadelphia-four-bedroom-two-bathroom/6886532168.html
May 11,Frankford Three bedroom and a new kitchen and heater,$700,N/A,Frankford,https://philadelphia.craigslist.org/apa/d/philadelphia-frankford-three-bedroom/6886531120.html
May 11,"Car Share Program, Party Room with Catering Kitchen, Club Room",$2537,"
                    1br -
                    637ft",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-car-share-program-party/6886523442.html
May 11,"Air Conditioning, Vibrant Central Courtyard, Washer & Dryer In Unit",$1760,N/A,,https://philadelphia.craigslist.org/apa/d/philadelphia-air-conditioning-vibrant/6886529433.html
May 11,RENT FREE May/June Justison Landing 1br/1ba,$1302,"
                    1br -
                ",Wilmington Waterfront,https://philadelphia.craigslist.org/apa/d/wilmington-rent-free-may-june-justison/6879056671.html
May 11,Enjoy Spring in a Renovated Apartment- 1Bed 1Bath,$1051,"
                    1br -
                    650ft",,https://philadelphia.craigslist.org/apa/d/marcus-hook-enjoy-spring-in-renovated/6886528793.html
May 11,Modern Home that's perfect for anyone,$800,N/A,Bensalem,https://philadelphia.craigslist.org/apa/d/philadelphia-modern-home-thats-perfect/6886458544.html
May 11,Your New Apartment is READY~ Handicap Accessible & Cats Welcome!!,$880,"
                    1br -
                ",Burholme-NE Philly,https://philadelphia.craigslist.org/apa/d/philadelphia-your-new-apartment-is/6886527404.html
May 11,Be the first to live in this new construction fishtown condo.,$2295,"
                    2br -
                    846ft",Fishtown Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-be-the-first-to-live-in/6886519508.html
May 11,Huge four story condo unit with 3 bedrooms and 2.5 baths in the heart,$2850,"
                    3br -
                    1500ft",Old City Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-huge-four-story-condo-unit/6886526627.html
May 11,"1 Bed 1 Bath - Close to Public Transportation, Ample Closet Space",$993,"
                    1br -
                    760ft",Elkins Park,https://philadelphia.craigslist.org/apa/d/elkins-park-1-bed-1-bath-close-to/6877286754.html
May 11,"Barbecue / Picnic Area, Salt Water Pool, Dog Park",$1355,"
                    2br -
                    770ft",10 min. walk to Chester County Hospital,https://philadelphia.craigslist.org/apa/d/west-chester-barbecue-picnic-area-salt/6886525985.html
May 11,THIS is a MUST SEE residence with PRIVATE outdoor space!,$2550,"
                    2br -
                    935ft",Logan Square Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-this-is-must-see-residence/6886517907.html
May 11,"Gorgeous 3 Bedroom  1121 Elmwood Ave,",$1000,"
                    3br -
                ",Sharon Hill,https://philadelphia.craigslist.org/apa/d/sharon-hill-gorgeous-3-bedroom-1121/6879770255.html
May 11,"1 Bed 1 Bath - Upgrades in Select Apartments, Wading Pool.",$1080,"
                    1br -
                    585ft",,https://philadelphia.craigslist.org/apa/d/norristown-1-bed-1-bath-upgrades-in/6886525330.html
May 11,Brewerytown/ Art Museum Area Bi-Level Apartment,$1500,"
                    3br -
                ",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-brewerytown-art-museum/6871408285.html
May 11,"☆ West Chester Apartment Living, Serene Wooded View, Cable Ready",$1560,"
                    1br -
                    835ft",,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-apartment/6886524909.html
May 11,Brewerytown/ Art Museum Area Bi-Level Apartment,$1500,"
                    3br -
                ",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-brewerytown-art-museum/6871408424.html
May 11,Very chic furnished 1 bedroom apartment with separate kitchen,$1550,"
                    1br -
                    550ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-very-chic-furnished-1/6886490164.html
May 11,Are you just starting out?   Fully funished single in Roxborough,$1375,"
                    2br -
                    1100ft",Roxborough,https://philadelphia.craigslist.org/apa/d/philadelphia-are-you-just-starting-out/6886524244.html
May 11,HALF MONTH FREE Special for a limited time! BRAND NEW LOFT STYLE LUXUR,$1795,"
                    2br -
                    990ft",East Falls Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-half-month-free-special/6886497158.html
May 11,--Fully Upgraded--Stainless Steel--Amazing 4 Bedroom Spacious Layout!-,$780,"
                    4br -
                    2880ft","Orthodox St, Philadelphia",https://philadelphia.craigslist.org/apa/d/philadelphia-fully-upgraded-stainless/6886487693.html
May 11,**////Renovated 2 Bedroom Spacious Duplex\\\\**,$995,"
                    2br -
                    1000ft",Grant and Academy,https://philadelphia.craigslist.org/apa/d/philadelphia-renovated-2-bedroom/6886522666.html
May 11,All New Port Richmond,$625,N/A,Port Richmond,https://philadelphia.craigslist.org/apa/d/philadelphia-all-new-port-richmond/6886522543.html
May 11,"TASTEFULLY appointed 3 bedroom, 2 1/2 bath home",$5995,"
                    3br -
                ",Society Hill Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-tastefully-appointed-3/6886502623.html
May 11,"1 Bed 1 Bath - Picnic Area with BBQ, Community Concierge",$1000,"
                    1br -
                    585ft",,https://philadelphia.craigslist.org/apa/d/norristown-1-bed-1-bath-picnic-area/6886521956.html
May 11,"Private Balcony, Public Transportation, On-site Management",$2420,"
                    1br -
                    685ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-private-balcony-public/6886521526.html
May 11,"Cozy Six room, two story home",$825,N/A,Fishtown,https://philadelphia.craigslist.org/apa/d/philadelphia-cozy-six-room-two-story/6886521449.html
May 11,Studio with Separate Kitchen,$795,N/A,Center City,https://philadelphia.craigslist.org/apa/d/studio-with-separate-kitchen/6884286202.html
May 11,"Eloquent Two Bedroom Two Bath, Parking Available",$2400,"
                    2br -
                ",Queen Village,https://philadelphia.craigslist.org/apa/d/eloquent-two-bedroom-two-bath-parking/6878909199.html
May 11,"Pets Allowed, Freeway Access, Public Transportation",$2420,"
                    1br -
                    685ft",,https://philadelphia.craigslist.org/apa/d/philadelphia-pets-allowed-freeway/6886520724.html
May 11,"Luxury, Spacious Studio Apt",$1100,N/A,Center City,https://philadelphia.craigslist.org/apa/d/luxury-spacious-studio-apt/6884204064.html
May 11,"► Apartments available in West Chester, Dishwasher, Oversized Closets",$1500,"
                    1br -
                    754ft",,https://philadelphia.craigslist.org/apa/d/west-chester-apartments-available-in/6886510393.html
May 11,Large windows Burholme 3 bedroom 2 bathroom,$600,N/A,Burholme,https://philadelphia.craigslist.org/apa/d/philadelphia-large-windows-burholme-3/6886520125.html
May 11,"Pet Friendly, Window Coverings, Spacious Floorplans",$1650,"
                    2br -
                ",,https://philadelphia.craigslist.org/apa/d/westtown-pet-friendly-window-coverings/6884940691.html
May 11,Reduced Pricing For Limited Time Only! Call Now For More Information!,$1310,"
                    1br -
                    725ft",,https://philadelphia.craigslist.org/apa/d/west-chester-reduced-pricing-for/6886519660.html
May 11,Pineview Apartments,$1160,"
                    450ft",339 S. 13th Street,https://philadelphia.craigslist.org/apa/d/philadelphia-pineview-apartments/6876631098.html
May 11,"Open Floor Plan, Walkable,W/D,  Pet Friendly, Hardwood Floors",$1575,"
                    1br -
                ",250 E. Wynnewood Road Wynnewood Pa,https://philadelphia.craigslist.org/apa/d/wynnewood-open-floor-plan-walkablew-pet/6864457929.html
May 11,Richmond Near Schools 3 bedroom,$600,N/A,Richmond,https://philadelphia.craigslist.org/apa/d/philadelphia-richmond-near-schools-3/6886518915.html
May 11,3 rd fl LOFT W/ PRIVATE DECK,$1550,"
                    850ft",Northern Liberties,https://philadelphia.craigslist.org/apa/d/philadelphia-3-rd-fl-loft-private-deck/6886518672.html
May 11,"Stainless Appliances, Quartz Countertops, and W/D in Unit in Narberth!",$1400,"
                    1br -
                    590ft",Narberth,https://philadelphia.craigslist.org/apa/d/merion-station-stainless-appliances/6870235070.html
May 11,"1 Bed 1 Bath: Apartment in Community w/ Grill, Pool, Fitness Center",$1307,"
                    1br -
                    795ft",,https://philadelphia.craigslist.org/apa/d/westtown-1-bed-1-bath-apartment-in/6884961123.html
May 11,Fabulous 3 bedroom Farmhouse on 10+ Acres,$1200,"
                    3br -
                ",Concord Twp,https://philadelphia.craigslist.org/apa/d/marcus-hook-fabulous-3-bedroom/6886438061.html
May 11,New Quiet 3 plus bedroom,$900,N/A,Brewerytown,https://philadelphia.craigslist.org/apa/d/philadelphia-new-quiet-3-plus-bedroom/6886517330.html
May 11,3 rd fl LOFT W/ PRIVATE DECK,$1550,"
                    850ft",Northern Liberties,https://philadelphia.craigslist.org/apa/d/philadelphia-3-rd-fl-loft-private-deck/6886516414.html
May 11,"☆ Beautiful West Chester apartments, Picnic Area, Garages",$1650,"
                    1br -
                    835ft",,https://philadelphia.craigslist.org/apa/d/west-chester-beautiful-west-chester/6886510445.html
May 11,"★roommate needed 3BR/3BA apt near University city, Drexel, Upenn★",$650,"
                    1br -
                ","university city, Drexel, Upenn",https://philadelphia.craigslist.org/apa/d/philadelphia-roommate-needed-3br-3ba/6880460848.html
May 11,"Beautiful 2 Bed 1 Bath, university city",$1190,"
                    2br -
                ","S 44th St & Sansom, university  city",https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-2-bed-1-bath/6880461358.html
May 11,Beautiful 2 bed 1Bath apt in university city,$1100,"
                    2br -
                ","N 40th St & Spring garden, university  city",https://philadelphia.craigslist.org/apa/d/philadelphia-beautiful-2-bed-1bath-apt/6877314048.html
May 11,"1 Bed 1 Bath - Key Fob Entry and Apartment Door Entry, Dog Park",$1421,"
                    1br -
                    600ft",,https://philadelphia.craigslist.org/apa/d/west-chester-1-bed-1-bath-key-fob-entry/6878465545.html
May 11,"2 bedroom - Garage Parking, Pet Friendly, Short Term Available",$1970,"
                    2br -
                    1049ft",Malvern,https://philadelphia.craigslist.org/apa/d/paoli-2-bedroom-garage-parking-pet/6880384589.html
May 11,One Bedroom/Ground Floor Westover Harbor Condominium for Rent,$975,"
                    1br -
                    882ft","Jeffersonville, West Norriton, Norristown",https://philadelphia.craigslist.org/apa/d/one-bedroom-ground-floor-westover/6878715092.html
May 11,Welcome Home!,$1390,"
                    2br -
                    1000ft",Lansdale,https://philadelphia.craigslist.org/apa/d/lansdale-welcome-home/6886513237.html
May 11,"Comfort, convenience and unmatched amenities. 2 BR/2 BA, 932 SqFt",$1879,"
                    2br -
                    932ft",Gwynedd Wildlife Preserve,https://philadelphia.craigslist.org/apa/d/north-wales-comfort-convenience-and/6886513221.html
May 11,"3 bedroom - Plank flooring, Business center, Playground",$2500,"
                    3br -
                    1407ft",Garnet Valley,https://philadelphia.craigslist.org/apa/d/glen-mills-3-bedroom-plank-flooring/6884942656.html
May 11,"2BR/1 BA, Laundry in-unit",$1555,"
                    2br -
                    840ft",West Chester,https://philadelphia.craigslist.org/apa/d/westtown-2br-1-ba-laundry-in-unit/6865406758.html
May 11,2BR/1.5BA Cats and Dogs Ok,$1565,"
                    2br -
                    840ft",West Chester,https://philadelphia.craigslist.org/apa/d/westtown-2br-15ba-cats-and-dogs-ok/6873006658.html
May 11,"☺ West Chester apartment for rent, Dog Park, Newly Renovated Interiors",$1560,"
                    1br -
                    835ft",,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-apartment-for/6886510428.html
May 11,"2 Bedroom, 1 Bath Home - Fairmount",$2000,"
                    2br -
                    1800ft",29xx Poplar St,https://philadelphia.craigslist.org/apa/d/philadelphia-2-bedroom-1-bath-home/6870436947.html
May 11,Schedule Your Tour To See This Beautiful 3br Penthouse Now!,$2750,"
                    3br -
                    1400ft",Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-schedule-your-tour-to-see/6886510012.html
May 11,"Studio Near SEPTA Bus Lines, Renovated Kitchen and Bath",$1040,"
                    310ft",West Chester,https://philadelphia.craigslist.org/apa/d/westtown-studio-near-septa-bus-lines/6874486916.html
May 11,Just a few blocks away from all the good things Center City has to off,$1450,"
                    450ft",Graduate Hopsital Philadelphia,https://philadelphia.craigslist.org/apa/d/philadelphia-just-few-blocks-away-from/6886491569.html
May 11,"☆ West Chester Apartment Homes, Oversized Closets, Gas Fireplaces",$1500,"
                    1br -
                    754ft",,https://philadelphia.craigslist.org/apa/d/west-chester-west-chester-apartment/6884935696.html
